4275	18	9829	1129
4276	47	2086	599
4277	18	1719	976
4278	18	7015	426
4279	18	2630	1792
4280	52	9780	1424
4281	21	8199	1475
4282	21	9631	1475
4283	21	1352	947
4284	21	10777	1792
4285	37	9122	1018
4286	21	6708	1792
4287	14	4618	581
4288	21	8629	828
4289	11	1285	1769
4290	21	2056	754
4291	21	3003	1035
4292	21	2059	744
4293	21	6685	1475
4294	21	9668	744
4295	21	9088	754
4296	21	5875	139
4297	0	7837	1066
4298	20	1117	1066
4299	20	1978	1475
4300	20	7594	1066
4301	20	6203	1066
4302	20	30	1475
4303	14	1428	1575
4304	20	10608	754
4305	20	502	754
4306	20	8055	1475
4307	48	5894	191
4308	20	329	1509
4309	20	2845	1008
4310	0	0	0
4311	18	950	240
4312	20	2949	1129
4313	20	8199	834
4314	15	3903	1619
4315	20	302	1475
4316	59	2297	963
4317	20	4023	1066
4318	20	6736	431
4319	47	0	1311
4320	16	4558	1261
4321	47	7634	1049
4322	16	1795	139
4323	20	3264	1505
4324	20	567	1217
4325	10	9993	628
4326	15	10105	976
4327	41	7969	508
4328	20	7109	1475
4329	35	9813	1645
4330	15	2914	404
4331	39	9122	897
4332	15	4774	1331
4333	15	5583	1505
4334	4	7417	596
4335	15	8399	1724
4336	36	6420	1278
4337	53	2630	2
4338	14	2076	899
4339	15	4281	947
4340	15	2848	1331
4341	15	7999	924
4342	15	4923	1104
4343	15	381	1181
4344	37	10022	974
4345	36	10114	82
4346	36	373	82
4347	16	3176	1505
4348	16	940	1509
4349	35	5235	1261
4350	48	7567	1475
4351	14	7296	961
4352	14	9617	1475
4353	17	4030	1095
4354	44	1600	828
4355	14	8664	947
4356	14	6685	1443
4357	48	2465	1014
4358	44	7515	1509
4359	40	8410	628
4360	14	942	1181
4361	17	10062	463
4362	17	4692	1035
4363	14	1777	1331
4364	16	6294	7
4365	48	8741	754
4366	15	3800	1803
4367	17	7180	1475
4368	14	141	1505
4369	14	7870	1331
4370	35	2988	419
4371	17	8991	1475
4372	14	1719	976
4373	44	10241	1331
4374	9	10281	944
4375	9	8197	754
4376	9	6685	1475
4377	8	6198	1484
4378	8	898	963
4379	8	10548	1696
4380	8	8819	1104
4381	8	9247	944
4382	8	9304	7
4383	8	7015	754
4384	8	5224	1066
4385	8	4076	833
4386	8	7285	1273
4387	8	2328	1331
4388	8	9850	1066
4389	19	2630	933
4390	19	5379	1035
4391	19	7667	1768
4392	19	5857	1450
4393	37	6870	581
4394	19	2263	570
4395	19	1824	754
4396	18	3161	579
4397	18	7893	545
4398	18	5260	963
4399	18	8542	1578
4400	18	10168	754
4401	21	8199	1475
4402	18	5699	828
4403	21	1117	0
4404	18	2076	379
4405	43	6407	1104
4406	18	619	1743
4407	18	3108	1509
4408	18	9135	1066
4409	18	2027	741
4410	21	9266	108
4411	21	10578	1331
4412	21	10288	1066
4413	21	56	912
4414	21	1035	1743
4415	21	4990	754
4416	21	6725	1411
4417	21	1591	1337
4418	15	2987	1253
4419	15	7471	685
4420	21	1971	1672
4421	17	7092	1362
4422	21	1910	872
4423	21	4491	1374
4424	44	3044	1475
4425	21	7837	1066
4426	20	4821	828
4427	20	10475	1368
4428	20	7600	167
4429	0	0	0
4430	11	1428	419
4431	20	2036	1652
4432	35	4558	1261
4433	0	0	0
4434	0	0	0
4435	35	6888	739
4436	19	9880	1217
4437	39	942	1475
4438	20	1103	944
4439	35	5235	1261
4440	16	8827	896
4441	20	7149	1035
4442	36	2144	456
4443	6	2630	1353
4444	11	1428	1588
4445	20	9797	1331
4446	15	7834	1798
4447	15	1117	0
4448	15	9914	407
4449	47	9122	1182
4450	35	1844	1509
4451	15	1744	431
4452	0	2630	1754
4453	15	5340	1743
4454	15	3650	1736
4455	15	7404	1743
4456	15	154	754
4457	47	4000	828
4458	15	8913	7
4459	14	10032	754
4460	18	5947	304
4461	14	7296	961
4462	14	5260	1763
4463	44	5194	508
4464	14	7405	1079
4465	17	7825	1079
4466	17	6807	63
4467	36	373	82
4468	18	10618	719
4469	13	9944	1509
4470	48	4946	1443
4471	14	9781	1181
4472	18	5947	304
4473	18	5947	304
4474	40	9796	1475
4475	44	1787	1104
4476	47	1336	1035
4477	9	5647	1331
4478	17	7879	1104
4479	47	8119	1014
4480	35	6673	1189
4481	17	5939	431
4482	17	2254	911
4483	17	7056	1251
4484	14	6034	793
4485	14	6022	1475
4486	14	3606	1753
4487	47	3979	909
4488	42	8260	1411
4489	44	2650	754
4490	17	1962	1411
4491	14	5410	1217
4492	38	2630	764
4493	16	5892	1124
4494	56	9651	1475
4495	16	2854	944
4496	14	2950	754
4497	14	277	1753
4498	44	6602	1509
4499	9	5352	1066
4500	9	6195	754
4501	9	9107	1143
4502	9	2711	877
4503	9	1510	1509
4504	9	1903	1066
4505	8	7634	963
4506	8	3679	1066
4507	8	6935	1104
4508	8	9310	1327
4509	8	4779	659
4510	8	1976	828
4511	8	2734	1104
4512	8	9617	1582
4513	8	4219	944
4514	8	9473	7
4515	8	8124	1331
4516	8	5657	1035
4517	8	7841	1743
4518	8	3058	3
4519	8	8523	754
4520	19	3201	892
4521	19	1905	754
4522	19	4690	1635
4523	18	5517	531
4524	19	5078	1241
4525	19	5490	844
4526	19	2879	1652
4527	19	7433	1743
4528	19	4738	1743
4529	18	8875	184
4530	18	353	659
4531	18	547	448
4532	18	10430	944
4533	18	4873	1475
4534	18	327	346
4535	18	4336	1318
4536	18	348	333
4537	18	1256	1644
4538	18	5428	1792
4539	18	8481	1035
4540	18	6803	1217
4541	18	5308	1743
4542	18	8924	1582
4543	18	1117	1066
4544	18	1855	1575
4545	21	2538	877
4546	18	7629	1578
4547	46	7066	431
4548	43	216	1104
4549	43	1704	1035
4550	18	2630	1181
4551	43	2917	508
4552	21	1211	1799
4553	21	10044	1066
4554	21	3408	1803
4555	21	1117	1066
4556	21	9059	754
4557	21	4873	1475
4558	21	1352	947
4559	44	8339	691
4560	21	9229	1189
4561	21	9027	431
4562	20	9229	1189
4563	21	2578	1104
4564	20	2317	3
4565	20	8851	1711
4566	20	2524	1478
4567	0	4126	832
4568	20	9060	1798
4569	20	6253	1796
4570	20	4759	169
4571	20	35	1501
4572	14	2076	1502
4573	20	10375	1104
4574	57	1811	1475
4575	20	3748	744
4576	20	10338	1743
4577	20	9505	739
4578	20	2076	1505
4579	52	3275	1443
4580	20	5260	1763
4581	35	5235	1261
4582	20	1360	1316
4583	40	2630	1353
4584	17	1729	367
4585	20	4906	1049
4586	36	2630	1723
4587	47	2630	1723
4588	0	9831	191
4589	20	4735	404
4590	20	2044	295
4591	20	3251	1461
4592	12	1745	927
4593	15	356	1095
4594	15	7069	1217
4595	39	9122	897
4596	39	9122	827
4597	37	9273	431
4598	15	4868	1079
4599	15	10696	1644
4600	16	3506	1470
4601	37	7969	256
4602	14	8199	834
4603	44	5947	1123
4604	15	7601	1688
4605	15	632	877
4606	38	10787	944
4607	48	487	1124
4608	15	7535	1509
4609	36	373	82
4610	36	373	82
4611	18	5947	304
4612	47	1417	879
4613	17	5862	629
4614	17	632	431
4615	16	2635	741
4616	48	8001	1095
4617	16	9384	754
4618	36	7546	1509
4619	17	4027	1181
4620	16	3105	82
4621	44	7806	1229
4622	17	5260	1200
4623	35	2769	702
4624	44	10	1509
4625	12	2052	82
4626	14	86	529
4627	17	6759	199
4628	9	1634	476
4629	14	6034	793
4630	14	3000	1475
4631	15	5831	1509
4632	14	2067	924
4633	47	6736	431
4634	17	0	1768
4635	17	3442	1475
4636	14	5662	1475
4637	16	3963	1217
4638	14	2157	1331
4639	15	6305	564
4640	14	10308	1112
4641	9	1779	1509
4642	9	1289	1272
4643	44	8056	523
4644	9	5270	1509
4645	9	2035	1264
4646	9	7114	1066
4647	8	1255	404
4648	8	9958	1104
4649	8	10436	1104
4650	8	1630	1066
4651	19	7015	1450
4652	19	9864	1736
4653	8	3259	944
4654	19	7615	1466
4655	19	3688	872
4656	19	9505	833
4657	19	744	947
4658	19	7969	963
4659	19	6201	1035
4660	19	5850	199
4661	19	2547	1331
4662	43	5260	508
4663	19	3290	504
4664	19	2106	1475
4665	19	9925	754
4666	19	10204	754
4667	18	5184	563
4668	42	10705	1186
4669	18	332	1736
4670	18	1534	579
4671	20	490	1075
4672	18	5505	1066
4673	18	2236	754
4674	18	3853	1337
4675	18	3782	1066
4676	18	5094	754
4677	18	3295	1736
4678	18	545	1743
4679	18	3752	1095
4680	18	5857	1450
4681	18	7222	1792
4682	21	10114	1475
4683	52	2383	1424
4684	18	3338	1475
4685	18	5851	833
4686	21	7113	1265
4687	21	9203	451
4688	21	1495	947
4689	21	515	108
4690	21	9766	985
4691	21	3151	944
4692	21	3853	1337
4693	21	9452	1644
4694	21	3067	1743
4695	21	347	1229
4696	20	1890	714
4697	15	4336	1253
4698	21	1846	58
4699	21	4511	819
4700	14	4394	599
4701	21	9190	872
4702	21	7807	1035
4703	21	6281	963
4704	44	8709	1181
4705	21	7955	877
4706	21	10382	620
4707	21	9762	1582
4708	17	7092	1362
4709	17	7092	1362
4710	21	6203	1505
4711	7	2854	567
4712	20	6665	1582
4713	20	7837	1066
4714	20	4921	502
4715	15	2076	379
4716	47	277	82
4717	20	3242	545
4718	15	8792	1749
4719	20	2729	799
4720	4	0	1517
4721	0	0	0
4722	0	0	0
4723	20	1558	1475
4724	20	1473	249
4725	44	2076	889
4726	15	5016	1362
4727	37	4899	1509
4728	39	7199	1181
4729	20	1737	7
4730	36	9681	1470
4731	20	942	1181
4732	48	2630	1723
4733	41	7969	508
4734	15	1079	1475
4735	15	2076	1792
4736	15	6708	431
4737	36	5944	666
4738	15	5495	947
4739	0	487	175
4740	15	5976	504
4741	15	2461	1331
4742	15	6953	377
4743	15	4040	1475
4744	15	1290	1743
4745	15	8946	1743
4746	35	3170	764
4747	18	502	781
4748	15	5403	1331
4749	49	10422	896
4750	15	8872	323
4751	15	4330	1264
4752	36	373	82
4753	14	4656	1049
4754	17	1472	1743
4755	47	1894	1125
4756	14	1859	1099
4757	14	3664	508
4758	16	7952	404
4759	36	302	659
4760	48	8632	1696
4761	44	8823	579
4762	14	102	1014
4763	17	3161	431
4764	48	6685	1035
4765	7	8260	79
4766	14	6203	924
4767	17	7879	1104
4768	21	10118	944
4769	15	2157	944
4770	47	5415	877
4771	14	8913	7
4772	14	5232	545
4773	48	8120	924
4774	14	8664	1505
4775	47	10253	1803
4776	47	10360	1696
4777	36	3143	630
4778	44	1469	1104
4779	9	1871	523
4780	9	9664	1509
4781	9	6795	1789
4782	9	5746	579
4783	9	9136	754
4784	9	3126	1035
4785	8	3916	431
4786	8	9617	87
4787	8	4061	199
4788	8	5927	754
4789	8	389	1743
4790	19	2353	1035
4791	19	7433	1743
4792	19	1683	1374
4793	19	1419	184
4794	19	10548	1696
4795	18	5517	531
4796	19	6250	1035
4797	19	984	754
4798	19	1117	1066
4799	18	10441	431
4800	18	8913	1129
4801	18	327	346
4802	18	2177	1035
4803	18	6333	494
4804	18	5673	947
4805	18	4665	579
4806	18	4336	1253
4807	18	6195	754
4808	18	3853	1337
4809	0	7654	139
4810	18	5505	1066
4811	18	8085	579
4812	18	6798	844
4813	18	7912	1582
4814	18	1338	1337
4815	18	5593	1505
4816	18	10733	1475
4817	21	4110	1117
4818	18	5284	366
4819	18	10592	1264
4820	46	6918	1104
4821	18	8386	1763
4822	43	5281	1104
4823	18	4104	1066
4824	21	3792	1743
4825	21	7326	431
4826	21	8778	659
4827	21	4873	1475
4828	21	4873	1475
4829	21	6510	1253
4830	21	521	896
4831	12	6765	764
4832	21	1352	947
4833	21	5224	1066
4834	21	2	1035
4835	21	8386	1792
4836	21	10057	1079
4837	0	7168	0
4838	21	424	963
4839	43	10353	1104
4840	21	9547	484
4841	21	4690	650
4842	0	4109	1210
4843	21	5423	1475
4844	0	5708	459
4845	21	5232	1273
4846	20	7594	1066
4847	20	2630	1181
4848	37	4147	1491
4849	14	2671	1186
4850	20	7112	739
4851	44	5700	754
4852	20	323	1052
4853	0	0	0
4854	0	0	0
4855	15	2080	139
4856	20	6653	1035
4857	14	7092	133
4858	20	6320	1066
4859	20	2249	754
4860	0	1620	605
4861	6	2297	754
4862	20	1307	1337
4863	20	5929	1331
4864	20	10274	1475
4865	20	792	944
4866	14	0	1311
4867	15	1436	1079
4868	35	5235	1261
4869	35	5235	1261
4870	17	1884	261
4871	36	75	82
4872	8	7060	1162
4873	40	2630	1222
4874	0	2630	1353
4875	15	8199	834
4876	17	7634	1095
4877	20	7232	152
4878	15	3216	828
4879	15	10338	1743
4880	0	4411	1368
4881	15	5260	1763
4882	15	6267	1337
4883	17	2892	1475
4884	15	4714	754
4885	15	8730	1779
4886	39	2071	1768
4887	15	7810	944
4888	15	8399	1724
4889	14	1545	1766
4890	0	10474	54
4891	15	10026	423
4892	40	9796	1475
4893	15	2157	944
4894	38	5342	911
4895	17	9220	0
4896	15	10667	1095
4897	36	373	82
4898	14	10262	1580
4899	14	7296	961
4900	14	6888	1316
4901	14	7543	0
4902	14	936	1443
4903	38	6573	121
4904	17	4000	678
4905	16	9839	1475
4906	14	9179	754
4907	14	1640	754
4908	44	5138	1331
4909	48	6388	1181
4910	17	9963	1532
4911	48	953	1696
4912	35	2461	945
4913	7	1584	1475
4914	16	9880	496
4915	15	9963	1129
4916	37	10231	1475
4917	17	4116	1331
4918	14	8000	1078
4919	17	9144	705
4920	16	942	1181
4921	36	6473	1078
4922	16	3264	1443
4923	44	8968	476
4924	36	949	372
4925	17	1175	896
4926	17	7395	504
4927	17	942	1181
4928	42	190	911
4929	14	4169	754
4930	17	5054	1078
4931	14	4169	754
4932	17	942	1181
4933	47	9974	328
4934	14	8664	1505
4935	17	1719	431
4936	17	1118	944
4937	14	277	1753
4938	44	2340	1104
4939	44	2469	1035
4940	9	176	438
4941	44	6053	508
4942	44	7248	1035
4943	9	2270	1331
4944	44	1949	877
4945	9	8233	508
4946	9	5387	1331
4947	9	1105	1066
4948	9	9579	1509
4949	8	1457	7
4950	8	2187	1736
4951	8	1270	754
4952	8	2356	833
4953	8	4200	1755
4954	8	1770	1708
4955	19	8835	1104
4956	19	10032	754
4957	19	1759	1509
4958	43	6421	322
4959	19	1725	844
4960	19	6189	1066
4961	19	2589	1104
4962	19	10034	1331
4963	19	9486	1475
4964	19	4933	87
4965	19	10209	400
4966	18	4244	314
4967	18	7391	944
4968	7	2280	648
4969	18	8419	1217
4970	18	5783	1337
4971	18	2916	1066
4972	0	10485	0
4973	18	3782	1066
4974	18	5538	1337
4975	18	4336	1318
4976	18	9462	1092
4977	43	2917	508
4978	21	1053	754
4979	18	3142	1665
4980	21	3710	199
4981	21	1810	1509
4982	21	8681	828
4983	21	7782	570
4984	12	281	1769
4985	21	1703	585
4986	21	7287	754
4987	21	7287	692
4988	21	3998	754
4989	21	1299	944
4990	21	3788	1647
4991	52	952	754
4992	21	4768	828
4993	21	10481	1475
4994	21	5029	1066
4995	36	4126	139
4996	0	297	1389
4997	20	7452	1486
4998	20	10475	1368
4999	4	1745	1664
5000	17	7092	1362
5001	14	7092	1362
5002	21	9759	754
5003	43	7113	828
5004	21	1117	1066
5005	0	7092	1362
5006	21	695	1129
5007	21	8988	1424
5008	20	4690	1635
5009	20	3917	1792
5010	20	3304	602
5011	10	852	824
5012	0	0	0
5013	0	0	0
5014	20	2031	754
5015	20	5194	1644
5016	20	8538	1475
5017	20	8941	754
5018	15	8399	1724
5019	35	4558	1261
5020	20	3791	772
5021	15	0	1311
5022	35	1945	1261
5023	20	3264	1505
5024	0	6660	1144
5025	20	7735	1104
5026	41	8857	1124
5027	42	3497	169
5028	15	7984	1337
5029	15	1424	944
5030	15	6608	877
5031	14	8485	796
5032	15	9428	1803
5033	15	2968	944
5034	15	7532	404
5035	15	2471	1679
5036	15	10032	754
5037	17	2076	1502
5038	0	8360	528
5039	57	5947	1123
5040	15	10303	892
5041	15	6685	1129
5042	35	6785	119
5043	14	1178	10
5044	39	3240	1736
5045	63	5378	911
5046	15	2604	400
5047	16	5846	1509
5048	35	1321	985
5049	13	945	1095
5050	14	7296	961
5051	14	2725	1181
5052	14	936	184
5053	17	7634	1095
5054	17	10314	1803
5055	44	10039	1146
5056	16	10557	463
5057	16	3008	1095
5058	35	1377	1124
5059	36	9213	754
5060	17	7630	1475
5061	41	9289	828
5062	17	7464	7
5063	14	6057	184
5064	47	10281	184
5065	47	10210	1331
5066	14	6121	1333
5067	36	9052	675
5068	48	6301	1014
5069	35	6230	1475
5070	44	5607	754
5071	48	5260	772
5072	37	8664	659
5073	47	56	1475
5074	16	7634	476
5075	44	7218	1035
5076	16	1737	1582
5077	16	8199	1105
5078	38	861	1443
5079	14	4364	1696
5080	47	6665	1443
5081	14	6388	1331
5082	47	5363	1803
5083	40	8164	1509
5084	17	7057	504
5085	16	5445	1331
5086	40	9289	828
5087	41	4586	1509
5088	37	541	1273
5089	14	8345	602
5090	9	10723	7
5091	9	775	581
5092	9	1455	508
5093	9	1036	963
5094	9	1878	828
5095	8	7428	828
5096	8	8999	872
5097	9	1878	828
5098	8	10528	754
5099	8	7328	404
5100	9	4648	1792
5101	8	10467	1769
5102	19	6741	1600
5103	19	8853	1374
5104	19	6864	1743
5105	19	7312	451
5106	19	4408	1035
5107	19	4512	53
5108	19	3561	754
5109	19	7969	963
5110	19	5336	1456
5111	19	7969	963
5112	19	5483	1129
5113	19	10501	381
5114	15	9334	270
5115	19	2230	570
5116	19	8337	80
5117	19	1938	1331
5118	19	3879	1792
5119	18	10781	1693
5120	18	9617	877
5121	18	799	100
5122	18	7567	963
5123	18	9008	169
5124	18	4672	224
5125	18	9059	1509
5126	21	2107	1632
5127	18	1070	1505
5128	18	3525	484
5129	18	6587	581
5130	18	8360	323
5131	21	10548	1475
5132	18	8243	451
5133	4	2086	599
5134	18	367	1582
5135	43	10702	691
5136	43	802	691
5137	18	597	1035
5138	21	2711	1383
5139	10	1274	1769
5140	21	3039	484
5141	21	5834	1336
5142	21	9560	879
5143	16	6329	1032
5144	21	5283	486
5145	21	8185	1475
5146	21	422	508
5147	18	7645	184
5148	21	8404	1480
5149	21	9528	602
5150	21	4855	1798
5151	18	7168	1393
5152	17	7092	133
5153	21	1859	877
5154	21	879	82
5155	42	1745	1664
5156	4	1745	1664
5157	0	7062	0
5158	21	7955	877
5159	10	4971	754
5160	43	6331	1798
5161	0	3904	311
5162	15	1906	832
5163	44	333	1331
5164	12	4690	581
5165	10	302	508
5166	20	7278	1066
5167	0	4336	743
5168	20	5542	1792
5169	37	9930	599
5170	20	2598	944
5171	20	8583	1792
5172	14	52	959
5173	20	291	358
5174	20	4467	1411
5175	15	7204	992
5176	20	9471	1066
5177	20	7808	1792
5178	20	5586	1079
5179	15	5997	963
5180	20	3271	1105
5181	15	0	1311
5182	15	10259	0
5183	0	0	0
5184	14	2934	1798
5185	17	4892	581
5186	15	10496	1651
5187	41	7969	508
5188	17	10610	1311
5189	20	3738	7
5190	15	4764	1066
5191	0	4411	1368
5192	15	7632	754
5193	15	10006	1470
5194	35	10103	1136
5195	48	10644	1725
5196	51	5947	1123
5197	19	10076	1331
5198	36	7505	164
5199	0	4472	1733
5200	41	7969	440
5201	48	7341	2
5202	47	10744	1601
5203	15	8367	754
5204	15	1531	1416
5205	16	10692	7
5206	15	7093	1411
5207	36	373	82
5208	16	3843	1189
5209	15	2870	1792
5210	36	373	82
5211	57	9031	1475
5212	35	9467	1538
5213	14	10140	818
5214	38	755	1475
5215	14	7296	961
5216	14	945	754
5217	15	2925	1769
5218	17	5242	828
5219	17	877	99
5220	8	7140	781
5221	16	989	463
5222	48	1260	1185
5223	51	7949	1475
5224	47	2432	1014
5225	48	7423	911
5226	47	1894	1125
5227	14	3949	1374
5228	17	9287	1035
5229	14	5193	504
5230	14	10759	419
5231	44	836	1035
5232	17	6022	1424
5233	14	9306	1331
5234	16	8356	463
5235	44	7877	754
5236	44	5657	1035
5237	15	10629	1374
5238	36	6673	1189
5239	15	2354	400
5240	47	8353	949
5241	14	2076	1049
5242	14	401	1331
5243	14	5242	504
5244	14	2616	963
5245	38	175	496
5246	15	2157	944
5247	14	9969	484
5248	47	2796	944
5249	47	9377	1696
5250	36	5088	764
5251	47	2013	1273
5252	14	9015	1743
5253	47	9993	628
5254	17	7634	961
5255	44	71	828
5256	44	1949	877
5257	44	8256	115
5258	9	3683	1337
5259	9	3683	1337
5260	9	8823	637
5261	9	4066	1035
5262	9	2772	1575
5263	9	7113	872
5264	9	3491	1757
5265	9	6584	1331
5266	9	4916	1331
5267	8	8651	149
5268	8	1893	814
5269	8	10143	1094
5270	8	1772	1331
5271	8	8875	828
5272	8	9311	1345
5273	8	767	1104
5274	8	8913	431
5275	8	6840	944
5276	8	9925	754
5277	8	5603	1798
5278	8	10253	426
5279	8	3854	1743
5280	19	6630	1066
5281	19	3220	381
5282	19	6240	697
5283	19	9976	1035
5284	19	2630	933
5285	17	3949	1035
5286	19	1247	1798
5287	18	5517	531
5288	19	2617	523
5289	19	7877	754
5290	19	4336	1253
5291	19	1863	1414
5292	18	463	844
5293	19	6121	1652
5294	18	2491	340
5295	18	2499	844
5296	0	2280	0
5297	18	4336	1318
5298	18	5562	708
5299	18	688	1798
5300	18	883	570
5301	18	4073	1475
5302	48	4016	139
5303	37	4374	370
5304	18	2630	1181
5305	18	5674	1337
5306	18	8924	1582
5307	18	630	3
5308	18	2243	115
5309	18	10134	1509
5310	18	9310	1496
5311	18	327	1736
5312	17	478	607
5313	43	8566	508
5314	43	10784	1743
5315	43	1925	1205
5316	43	1557	508
5317	18	6621	1374
5318	21	4873	1475
5319	17	5143	1350
5320	21	6574	1475
5321	21	9048	960
5322	21	4643	1505
5323	21	7872	1333
5324	21	3945	32
5325	21	1810	1234
5326	19	1185	1501
5327	21	1859	877
5328	21	2932	1035
5329	21	424	963
5330	21	8386	1792
5331	21	424	963
5332	21	940	754
5333	15	8095	133
5334	20	490	581
5335	21	1117	1066
5336	21	7037	963
5337	20	1795	139
5338	4	1745	1664
5339	20	7092	1362
5340	0	0	0
5341	52	5950	1475
5342	21	2853	1538
5343	21	327	184
5344	21	6785	533
5345	35	3045	935
5346	20	4690	1635
5347	11	7550	0
5348	0	7092	1362
5349	18	10423	323
5350	20	9651	1475
5351	20	1737	1743
5352	20	2972	401
5353	20	13	739
5354	20	1130	754
5355	20	6828	754
5356	42	936	1475
5357	20	22	452
5358	15	8399	1724
5359	20	6441	0
5360	0	7372	812
5361	30	0	0
5362	15	10259	0
5363	15	490	1296
5364	47	5275	1171
5365	39	7199	1181
5366	20	7113	187
5367	20	6467	865
5368	16	7952	404
5369	20	7895	1441
5370	17	2630	1723
5371	20	8897	947
5372	41	7969	508
5373	17	10610	1311
5374	15	4764	1625
5375	35	2471	384
5376	15	8199	834
5377	15	189	1079
5378	27	3803	920
5379	15	3312	1798
5380	48	8547	729
5381	36	1336	976
5382	17	1777	1475
5383	15	327	1374
5384	15	7949	431
5385	0	4411	1368
5386	0	2471	38
5387	15	7892	1411
5388	51	8206	556
5389	16	8036	729
5390	14	7030	126
5391	15	2471	1679
5392	19	632	121
5393	15	4541	1417
5394	15	3950	508
5395	48	6785	533
5396	15	1737	1125
5397	15	1440	1798
5398	47	9511	431
5399	41	1708	754
5400	36	373	82
5401	36	373	82
5402	47	10314	431
5403	35	546	1509
5404	14	6608	1035
5405	14	3246	1374
5406	44	3778	1104
5407	14	936	1443
5408	12	4646	1311
5409	36	373	82
5410	17	6705	1014
5411	20	751	760
5412	15	4541	1475
5413	14	289	1229
5414	14	9706	1475
5415	14	3190	1189
5416	37	4169	419
5417	48	5960	1475
5418	47	10512	1273
5419	44	4327	947
5420	48	8664	1505
5421	14	866	1416
5422	17	6496	1104
5423	44	4797	1299
5424	38	5088	764
5425	44	3743	1104
5426	16	0	431
5427	15	5392	754
5428	14	7066	974
5429	48	4693	1533
5430	14	5959	1416
5431	36	5631	400
5432	16	942	1181
5433	16	8356	463
5434	17	3264	1443
5435	14	3191	1798
5436	14	3551	508
5437	4	6854	1509
5438	37	7800	1475
5439	47	5952	1475
5440	48	8664	1505
5441	48	4378	739
5442	17	1764	567
5443	17	3858	431
5444	16	3916	1035
5445	44	4704	1066
5446	9	10215	1104
5447	9	2376	1104
5448	9	2711	877
5449	9	6658	1105
5450	9	4576	961
5451	9	2468	1475
5452	9	5475	246
5453	9	8172	1229
5454	8	2399	508
5455	8	5568	523
5456	8	1801	754
5457	8	7444	1260
5458	8	6890	1743
5459	8	4556	184
5460	8	5973	872
5461	8	9422	1331
5462	8	2529	7
5463	14	10427	1693
5464	8	7015	754
5465	8	5978	1441
5466	8	3056	1331
5467	8	2219	1331
5468	8	5790	1743
5469	19	112	1062
5470	19	6189	1066
5471	19	1737	545
5472	19	5547	708
5473	19	1084	0
5474	18	5517	531
5475	19	7969	963
5476	19	2298	1743
5477	19	5980	833
5478	19	2960	1035
5479	19	9327	1362
5480	19	1134	1792
5481	19	8638	947
5482	19	430	806
5483	18	139	1475
5484	18	8221	1079
5485	18	5042	1644
5486	18	7512	1659
5487	21	9111	176
5488	18	1766	1575
5489	18	5654	877
5490	18	2630	1181
5491	18	1856	1509
5492	18	3677	920
5493	18	9081	1154
5494	18	5892	431
5495	18	8924	1582
5496	18	4180	1035
5497	18	3945	32
5498	18	3212	508
5499	18	3394	944
5500	18	1592	1104
5501	21	9168	1467
5502	18	1117	1066
5503	18	8924	1582
5504	21	5255	211
5505	46	1684	1104
5506	43	1557	508
5507	43	2917	508
5508	18	8541	1644
5509	9	581	896
5510	21	3791	1473
5511	40	10485	1389
5512	21	5690	285
5513	20	1268	1010
5514	0	2301	0
5515	21	943	754
5516	21	192	944
5517	38	3052	311
5518	20	1760	1581
5519	21	10285	1743
5520	21	5482	1173
5521	43	8162	1104
5522	21	6760	1079
5523	21	3216	431
5524	21	7142	1509
5525	36	10485	209
5526	21	424	963
5527	0	3560	223
5528	21	2270	463
5529	42	1745	1664
5530	42	1745	1664
5531	21	2092	358
5532	21	5617	754
5533	43	5592	1104
5534	44	214	1104
5535	21	4946	1743
5536	15	4628	1425
5537	44	649	508
5538	0	7092	1362
5539	15	1324	599
5540	21	8951	1743
5541	21	5095	739
5542	21	9624	835
5543	20	4368	309
5544	20	9498	358
5545	20	2065	1035
5546	20	2166	1644
5547	20	3772	1509
5548	20	5628	744
5549	20	4780	1575
5550	20	4219	1450
5551	20	1318	754
5552	37	7168	581
5553	20	2315	431
5554	0	0	0
5555	12	5947	727
5556	20	3202	1276
5557	17	746	1093
5558	20	1318	754
5559	20	8439	754
5560	20	8941	754
5561	20	3650	754
5562	20	8054	701
5563	14	0	1311
5564	20	7096	754
5565	17	2630	1353
5566	20	9485	400
5567	20	2164	955
5568	39	2630	1353
5569	20	3927	1326
5570	0	3395	754
5571	41	7969	508
5572	20	6531	944
5573	47	9387	1789
5574	4	3105	1317
5575	15	5728	1066
5576	51	9294	1424
5577	38	9289	828
5578	14	3379	126
5579	15	9161	828
5580	17	552	1772
5581	15	8522	877
5582	0	8206	0
5583	15	8399	1724
5584	0	1080	1242
5585	37	1545	1766
5586	37	9841	855
5587	47	9963	974
5588	15	5013	1164
5589	15	8132	169
5590	14	1545	2
5591	15	9332	748
5592	15	6022	431
5593	15	6661	263
5594	15	5260	1763
5595	35	9467	1261
5596	0	8702	896
5597	36	373	82
5598	57	1811	1475
5599	14	1958	1475
5600	15	9965	1251
5601	36	10053	911
5602	48	5954	877
5603	14	722	1079
5604	14	2112	1019
5605	17	8450	567
5606	21	1541	781
5607	48	8664	1505
5608	47	4000	828
5609	36	2826	1509
5610	15	6765	1652
5611	16	7634	1374
5612	14	4050	904
5613	16	10780	1475
5614	20	1658	1509
5615	14	2339	1509
5616	15	7534	1046
5617	47	2706	1475
5618	16	4381	1475
